,Name,Tweet Order,Text,Compound,Positive,Negative,Neutral,Time,Adj Time
216,@CNN,84,"""Holy hazelnut mocha! California may now be placing a warning label on coffee,"" writes David Wheeler via @CNNOpinion https://t.co/8NtGC9w49U",-0.4003,0.0,0.137,0.863,Sat Mar 31 01:53:17 +0000 2018,2018-03-31 01:53:17+00:00
217,@CNN,83,"RT @OutFrontCNN: ""His misuse of taxpayer dollars over and over again is really what's concerning...I think he should resign. If he doesn't…",-0.34,0.0,0.103,0.897,Sat Mar 31 01:52:26 +0000 2018,2018-03-31 01:52:26+00:00
218,@CNN,82,Dennis Rodman weighs in on the prospect of a meeting between US President Donald Trump and North Korean leader Kim… https://t.co/lZuOx6IGW1,0.296,0.104,0.0,0.896,Sat Mar 31 01:48:59 +0000 2018,2018-03-31 01:48:59+00:00
219,@CNN,81,"RT @AC360: ""He simply is not qualified to take on one of the most complicated health care management jobs in the world."" - Norman Eisen on…",0.5367,0.126,0.0,0.874,Sat Mar 31 01:43:14 +0000 2018,2018-03-31 01:43:14+00:00
220,@CNN,80,Apple is proposing 13 new emojis in an effort to better represent people with disabilities https://t.co/ByWMuyNNrU https://t.co/2HETOC1giC,0.4404,0.153,0.0,0.847,Sat Mar 31 04:31:05 +0000 2018,2018-03-31 04:31:05+00:00
221,@CNN,79,"Former President Barack Obama says he aspires to create ""a million young Barack Obamas or Michelle Obamas"" who will… https://t.co/PDc0nZA1n5",0.2732,0.1,0.0,0.9,Sat Mar 31 04:16:00 +0000 2018,2018-03-31 04:16:00+00:00
222,@CNN,78,"Would you ride in this ""Roseanne"" car? A New York City subway train car was transformed to resemble Roseanne's livi… https://t.co/jn8FRusjFB",0.0,0.0,0.0,1.0,Sat Mar 31 04:16:00 +0000 2018,2018-03-31 04:16:00+00:00
223,@CNN,77,"This curious cheetah hopped into a car on a safari trip. Thankfully, everyone remained calm, and no one was hurt… https://t.co/q0l42J3hzo",0.6369,0.301,0.089,0.61,Sat Mar 31 04:02:20 +0000 2018,2018-03-31 04:02:20+00:00
224,@CNN,76,"From revolution to reform, how did the Vatican respond to the splintering of a once universal Catholic church?… https://t.co/tYpjnWu1vS",0.0,0.0,0.0,1.0,Sat Mar 31 03:45:16 +0000 2018,2018-03-31 03:45:16+00:00
225,@CNN,75,"Dr. Bennet Omalu, a pioneering pathologist credited with discovering CTE, spoke Friday about the findings of his th… https://t.co/MYDJGw3Wvv",0.3612,0.128,0.0,0.872,Sat Mar 31 03:31:01 +0000 2018,2018-03-31 03:31:01+00:00
226,@CNN,74,Ethan Sonneborn is 13 and he's running to be the next governor of Vermont https://t.co/aNi6zLG7st https://t.co/S5nfZMvWap,0.0,0.0,0.0,1.0,Sat Mar 31 03:16:02 +0000 2018,2018-03-31 03:16:02+00:00
227,@CNN,73,The White House office that vets appointees is inexperienced and understaffed -- and aides played a drinking game i… https://t.co/Kk1Vx3KkaL,0.34,0.118,0.0,0.882,Sat Mar 31 03:06:02 +0000 2018,2018-03-31 03:06:02+00:00
228,@CNN,72,"To critics who say she should ""go away"" after losing to Trump, Hillary Clinton says, ""they never said that to any m… https://t.co/C4BluiJ1DU",-0.5859,0.0,0.186,0.814,Sat Mar 31 03:01:02 +0000 2018,2018-03-31 03:01:02+00:00
229,@CNN,71,RT @CNNTonight: Rep. Ted Lieu says US Attorney General Jeff Sessions made the right call in appointing a prosecutor to investigate claims o…,0.0,0.0,0.0,1.0,Sat Mar 31 02:58:30 +0000 2018,2018-03-31 02:58:30+00:00
230,@CNN,70,An official with the US Immigration and Customs Enforcement office in San Francisco apologized for posting an image… https://t.co/kjCGRIXtEJ,0.3182,0.113,0.0,0.887,Sat Mar 31 02:46:06 +0000 2018,2018-03-31 02:46:06+00:00
231,@CNN,69,Mississippi State is heading to the NCAA women's national championship game after beating Louisville 73-63 in overt… https://t.co/6AjYA3iWuq,-0.0258,0.132,0.137,0.731,Sat Mar 31 02:31:09 +0000 2018,2018-03-31 02:31:09+00:00
232,@CNN,68,Is India distancing itself from the Tibetan exile community six decades after the Dalai Lama fled to the country?… https://t.co/ZMPZV96hPG,0.0,0.0,0.0,1.0,Sat Mar 31 02:24:33 +0000 2018,2018-03-31 02:24:33+00:00
233,@CNN,67,Google's Clips camera automates aspects of the picture-taking process. But can it replace photographers with an alg… https://t.co/mU5I2iTH6G,0.0,0.0,0.0,1.0,Sat Mar 31 02:13:36 +0000 2018,2018-03-31 02:13:36+00:00
234,@CNN,66,"""When the fire alarm went off in my gym the other morning, barely anyone paid attention. ... Many of us are equally… https://t.co/RR9qfL7SoF",-0.5859,0.0,0.186,0.814,Sat Mar 31 02:03:28 +0000 2018,2018-03-31 02:03:28+00:00
235,@CNN,65,"""What is odd and unprecedented is to have your daughter, your son-in-law, your pilot, your physician - you can go d… https://t.co/pvsnU5lzf4",-0.3182,0.0,0.103,0.897,Sat Mar 31 01:53:43 +0000 2018,2018-03-31 01:53:43+00:00
236,@CNN,64,"""Holy hazelnut mocha! California may now be placing a warning label on coffee,"" writes David Wheeler via @CNNOpinion https://t.co/8NtGC9w49U",-0.4003,0.0,0.137,0.863,Sat Mar 31 01:53:17 +0000 2018,2018-03-31 01:53:17+00:00
237,@CNN,63,"RT @OutFrontCNN: ""His misuse of taxpayer dollars over and over again is really what's concerning...I think he should resign. If he doesn't…",-0.34,0.0,0.103,0.897,Sat Mar 31 01:52:26 +0000 2018,2018-03-31 01:52:26+00:00
238,@CNN,62,Dennis Rodman weighs in on the prospect of a meeting between US President Donald Trump and North Korean leader Kim… https://t.co/lZuOx6IGW1,0.296,0.104,0.0,0.896,Sat Mar 31 01:48:59 +0000 2018,2018-03-31 01:48:59+00:00
239,@CNN,61,"RT @AC360: ""He simply is not qualified to take on one of the most complicated health care management jobs in the world."" - Norman Eisen on…",0.5367,0.126,0.0,0.874,Sat Mar 31 01:43:14 +0000 2018,2018-03-31 01:43:14+00:00
240,@CNN,60,"President Trump likes ""Roseanne?"" Of course he does | By Dean Obeidallah via @CNNOpinion https://t.co/kctMHQG3a9 https://t.co/1ik8vALq8E",0.4215,0.167,0.0,0.833,Sat Mar 31 01:42:53 +0000 2018,2018-03-31 01:42:53+00:00
241,@CNN,59,"""Our fight can be any woman's fight."" Brazilian sports journalists may be having their #MeToo moment https://t.co/cQGYzfkVeU",-0.3818,0.0,0.14,0.86,Sat Mar 31 01:38:05 +0000 2018,2018-03-31 01:38:05+00:00
242,@CNN,58,A federal judge has ruled against the Trump administration -- for now -- in a case brought by lawyers for pregnant… https://t.co/CM7Uav1f6b,0.0,0.0,0.0,1.0,Sat Mar 31 01:27:52 +0000 2018,2018-03-31 01:27:52+00:00
243,@CNN,57,"Michael Brown celebrates his acceptance to Stanford. The 17-year-old from Houston, Texas, applied to 20 of the best… https://t.co/mEQLTx8ozD",0.7717,0.283,0.0,0.717,Sat Mar 31 01:12:38 +0000 2018,2018-03-31 01:12:38+00:00
244,@CNN,56,Former Obama administration Attorney General Eric Holder said he will make a decision on running for president in 2… https://t.co/fBlctwq6NT,0.0,0.0,0.0,1.0,Sat Mar 31 01:06:33 +0000 2018,2018-03-31 01:06:33+00:00
245,@CNN,55,The internal FBI report that served as grounds for the firing of FBI Deputy Director Andrew McCabe includes key tes… https://t.co/owthxm1Qop,-0.34,0.0,0.107,0.893,Sat Mar 31 00:55:17 +0000 2018,2018-03-31 00:55:17+00:00
246,@CNN,54,Could this be a sign of change in the police shooting crisis? | By Roxanne Jones via @CNNOpinion… https://t.co/102nyMqSop,-0.6249,0.0,0.204,0.796,Sat Mar 31 00:44:38 +0000 2018,2018-03-31 00:44:38+00:00
247,@CNN,53,Former California governor and film star Arnold Schwarzenegger had open-heart surgery in California to replace a fa… https://t.co/ilWRCPSyuH,0.0,0.0,0.0,1.0,Sat Mar 31 00:34:05 +0000 2018,2018-03-31 00:34:05+00:00
248,@CNN,52,This 17-year-old applied to 20 of the best universities in the US and was admitted to every single one with a full… https://t.co/70VGFaqbhE,0.6808,0.219,0.0,0.781,Sat Mar 31 00:22:11 +0000 2018,2018-03-31 00:22:11+00:00
249,@CNN,51,"US Ambassador to the United Nations Nikki Haley gave Karen Pierce, the UK's first female ambassador to the UN, a wa… https://t.co/UKHHdYFnCv",0.4215,0.123,0.0,0.877,Sat Mar 31 00:12:33 +0000 2018,2018-03-31 00:12:33+00:00
250,@CNN,50,Coffee may come with a cancer warning label in California https://t.co/BHrE6r8LnS https://t.co/YOVgknEY8c,-0.7783,0.0,0.43,0.57,Sat Mar 31 00:11:53 +0000 2018,2018-03-31 00:11:53+00:00
251,@CNN,49,Exclusive: On board the 'Doomsday' plane that can wage nuclear war https://t.co/lwvbG4vTJo https://t.co/3OYg8dnklf,-0.5267,0.091,0.238,0.671,Fri Mar 30 23:56:00 +0000 2018,2018-03-30 23:56:00+00:00
252,@CNN,48,"President Trump designates April as ""Second Chance Month"" for people with criminal records https://t.co/7d7tzIidZK https://t.co/OVthlIfV8Q",-0.34,0.109,0.185,0.707,Fri Mar 30 23:50:58 +0000 2018,2018-03-30 23:50:58+00:00
253,@CNN,47,"The attorneys for the family of Alton Sterling are speaking in Baton Rouge, Louisiana, following the police press c… https://t.co/p8AJCD4fPj",0.0,0.0,0.0,1.0,Fri Mar 30 23:35:26 +0000 2018,2018-03-30 23:35:26+00:00
254,@CNN,46,"The White House is frustrated with the EPA's Scott Pruitt, the already embattled Cabinet secretary who is under scr… https://t.co/Bk5ioNiNhA",-0.5267,0.0,0.152,0.848,Fri Mar 30 23:28:39 +0000 2018,2018-03-30 23:28:39+00:00
255,@CNN,45,President Donald Trump has issued a proclamation designating April as National Sexual Assault Awareness month… https://t.co/kJLTw5PY4D,-0.5859,0.0,0.213,0.787,Fri Mar 30 23:13:26 +0000 2018,2018-03-30 23:13:26+00:00
256,@CNN,44,How Steve Bannon used Cambridge Analytica to further his alt-right vision for America https://t.co/iB1mHKZT7z https://t.co/uY8u1AbqFj,0.25,0.125,0.0,0.875,Fri Mar 30 23:08:07 +0000 2018,2018-03-30 23:08:07+00:00
257,@CNN,43,Jim Carrey has been trolling Trump and the GOP with paintings. Here are the top 11 https://t.co/MHqgAuAyf7 https://t.co/L2Zlql8mD2,0.2023,0.096,0.0,0.904,Fri Mar 30 22:55:25 +0000 2018,2018-03-30 22:55:25+00:00
258,@CNN,42,"Walmart is in the early stages of talks to buy the health insurance giant Humana, according to a Wall Street Journa… https://t.co/VIggyj5nji",0.0,0.0,0.0,1.0,Fri Mar 30 22:36:22 +0000 2018,2018-03-30 22:36:22+00:00
259,@CNN,41,"BREAKING: Baton Rouge Police Officer Blane Salamoni, one of two officers involved in the fatal shooting of Alton St… https://t.co/F9u1UNG5x2",-0.5423,0.0,0.156,0.844,Fri Mar 30 22:29:51 +0000 2018,2018-03-30 22:29:51+00:00
260,@CNN,40,David Shulkin wants to tell his side of the story -- and he's speaking out everywhere https://t.co/RCkHV2SPjX https://t.co/75xGMw1eIH,0.0,0.0,0.0,1.0,Fri Mar 30 22:20:42 +0000 2018,2018-03-30 22:20:42+00:00
261,@CNN,39,"Baton Rouge Police Officer Blane Salamoni, one of two officers involved in the fatal shooting of Alton Sterling, wi… https://t.co/sgYOZYRKAp",-0.5423,0.0,0.156,0.844,Fri Mar 30 22:14:15 +0000 2018,2018-03-30 22:14:15+00:00
262,@CNN,38,Will the spate of lawsuits against fringe media stop the flow of conspiracy theories? https://t.co/jzCSTqu115 https://t.co/PPTPB1a3Wa,-0.7351,0.0,0.356,0.644,Fri Mar 30 22:09:57 +0000 2018,2018-03-30 22:09:57+00:00
263,@CNN,37,The simple act of getting a haircut can end up being an assault on the senses for some. This barber soothed a child… https://t.co/VdVwpyVLve,-0.5106,0.059,0.15,0.791,Fri Mar 30 21:59:14 +0000 2018,2018-03-30 21:59:14+00:00
264,@CNN,36,"Four videos recorded the night an officer shot Alton Sterling in 2016 were released by Baton Rouge police.

The rec… https://t.co/SHRcuSe7iY",0.0,0.0,0.0,1.0,Fri Mar 30 21:48:06 +0000 2018,2018-03-30 21:48:06+00:00
265,@CNN,35,"Dr. Bennet Omalu, a pioneering pathologist credited with discovering CTE, spoke Friday about the findings of his th… https://t.co/vDPqMjycHB",0.3612,0.128,0.0,0.872,Fri Mar 30 21:38:54 +0000 2018,2018-03-30 21:38:54+00:00
266,@CNN,34,"RT @CNNSitRoom: ""I have the patience to wait until Mueller and his professionals come back with a recommendation of what in fact happened,""…",0.0,0.0,0.0,1.0,Fri Mar 30 21:32:54 +0000 2018,2018-03-30 21:32:54+00:00
267,@CNN,33,"Venezuelans lack Communion wafers this Easter, so a Colombian church stepped in to help https://t.co/cXY7l1pnyi https://t.co/PYzmm3cQQK",0.1027,0.15,0.128,0.722,Fri Mar 30 21:28:29 +0000 2018,2018-03-30 21:28:29+00:00
268,@CNN,32,"These days, politics is about what you hate as much as what you like | Analysis by CNN's Sam Petulla… https://t.co/2ua2J9y2TQ",-0.296,0.103,0.153,0.744,Fri Mar 30 21:17:31 +0000 2018,2018-03-30 21:17:31+00:00
269,@CNN,31,The FBI detained and questioned Trump ally Ted Malloch this week as part of special counsel Robert Mueller's invest… https://t.co/OTRZuunDYS,-0.1027,0.113,0.172,0.714,Fri Mar 30 21:15:24 +0000 2018,2018-03-30 21:15:24+00:00
270,@CNN,30,The FBI this week detained and questioned Ted Malloch -- who says he was an informal Trump campaign adviser in 2016… https://t.co/4ETAWMHGuL,-0.4767,0.0,0.17,0.83,Fri Mar 30 21:09:08 +0000 2018,2018-03-30 21:09:08+00:00
271,@CNN,29,"Fifty years ago, on the last day of March, President Lyndon Johnson stunned the nation with a surprise decision not… https://t.co/ri5ZsyJH7I",0.1779,0.098,0.065,0.837,Fri Mar 30 21:01:16 +0000 2018,2018-03-30 21:01:16+00:00
272,@CNN,28,"RT @TheLeadCNN: Rep. Esty, who has apologized after she kept on a top aide for several months despite having learned of abuse allegations a…",-0.2732,0.145,0.148,0.707,Fri Mar 30 20:53:55 +0000 2018,2018-03-30 20:53:55+00:00
273,@CNN,27,Rep. Elizabeth Esty says she won't resign after apologizing for keeping on an aide for several months after learnin… https://t.co/pq3Tx8tqjF,0.3089,0.153,0.0,0.847,Fri Mar 30 20:52:00 +0000 2018,2018-03-30 20:52:00+00:00
274,@CNN,26,"President Trump's ""mini me"" could (partly) fill the void that long-time top aide Hope Hicks leaves behind… https://t.co/bfbmdEqgA7",0.5719,0.227,0.0,0.773,Fri Mar 30 20:51:02 +0000 2018,2018-03-30 20:51:02+00:00
275,@CNN,25,"RT @TheLeadCNN: ""What I've not seen from this President is any indication whatsoever that he is willing to use the instruments of power tha…",0.0,0.0,0.0,1.0,Fri Mar 30 20:41:56 +0000 2018,2018-03-30 20:41:56+00:00
276,@CNN,24,"""Clueless"" star and former Fox News commentator Stacey Dash is withdrawing her congressional bid… https://t.co/uFHyDGkZrk",0.0,0.0,0.0,1.0,Fri Mar 30 20:40:22 +0000 2018,2018-03-30 20:40:22+00:00
277,@CNN,23,The Utah Jazz's home arena is opening a sensory-inclusive space for fans with autism spectrum disorder and other in… https://t.co/S1chLvCHSb,-0.4019,0.0,0.13,0.87,Fri Mar 30 20:30:22 +0000 2018,2018-03-30 20:30:22+00:00
278,@CNN,22,"Here are some of iOS 11.3's features you should know about:
- You can turn off the controversial iPhone-slowing fea… https://t.co/1DyFic0C2i",-0.2023,0.0,0.087,0.913,Fri Mar 30 20:24:21 +0000 2018,2018-03-30 20:24:21+00:00
279,@CNN,21,"RT @TheLeadCNN: Russia released video footage of a test launch of its new ""Satan 2"" intercontinental ballistic missile https://t.co/M49YiOw…",0.0,0.0,0.0,1.0,Fri Mar 30 20:24:07 +0000 2018,2018-03-30 20:24:07+00:00
280,@CNN,20,Federal authorities have charged the pastor of a Texas megachurch and a Louisiana financial planner with defrauding… https://t.co/GUYy99hyh7,-0.2023,0.0,0.107,0.893,Fri Mar 30 20:09:11 +0000 2018,2018-03-30 20:09:11+00:00
281,@CNN,19,Ethan Sonneborn is 13 and he's running to be the next governor of Vermont https://t.co/ulz7Nu40xs https://t.co/ssTwFIHAB4,0.0,0.0,0.0,1.0,Fri Mar 30 19:54:34 +0000 2018,2018-03-30 19:54:34+00:00
282,@CNN,18,"""We're just scared of the water..."" Welcome to Martin County, Kentucky, where the tap water smells like diesel fuel… https://t.co/7M0VmN7STW",0.3818,0.217,0.114,0.669,Fri Mar 30 19:54:28 +0000 2018,2018-03-30 19:54:28+00:00
283,@CNN,17,A company donated $29 million in cryptocurrency to cover every single teacher request on a crowdfunding site https://t.co/iQU2aeav5h,0.0,0.0,0.0,1.0,Fri Mar 30 19:44:00 +0000 2018,2018-03-30 19:44:00+00:00
284,@CNN,16,Why Trump and the GOP are gaining | By Scott Jennings via @CNNOpinion https://t.co/fwYLVuR2cy https://t.co/FTRiUkE20v,0.4215,0.177,0.0,0.823,Fri Mar 30 19:31:03 +0000 2018,2018-03-30 19:31:03+00:00
285,@CNN,15,"About 2.5% of people who went to the doctor in the week ending March 24 had flu-like symptoms, the CDC says https://t.co/vbEUoa46kx",0.0,0.0,0.0,1.0,Fri Mar 30 19:21:05 +0000 2018,2018-03-30 19:21:05+00:00
286,@CNN,14,What Walmart doesn't get about #MeToo | By Melissa Blake via @CNNOpinion https://t.co/Qx7VSF4L4L https://t.co/JEArcd6uzl,0.0,0.0,0.0,1.0,Fri Mar 30 19:14:47 +0000 2018,2018-03-30 19:14:47+00:00
287,@CNN,13,A woman in Texas was sentenced to a five-year prison term for voting illegally in the 2016 presidential election wh… https://t.co/pWezjEjZIu,-0.5267,0.0,0.206,0.794,Fri Mar 30 19:04:03 +0000 2018,2018-03-30 19:04:03+00:00
288,@CNN,12,"After almost two months, the US State Department has approved a visa for an Iranian man to come to the United State… https://t.co/kPahAdXuXN",0.6808,0.219,0.0,0.781,Fri Mar 30 18:57:48 +0000 2018,2018-03-30 18:57:48+00:00
289,@CNN,11,Former California governor and film star Arnold Schwarzenegger had open-heart surgery in California to replace a fa… https://t.co/Nl5hsFytef,0.0,0.0,0.0,1.0,Fri Mar 30 18:47:12 +0000 2018,2018-03-30 18:47:12+00:00
290,@CNN,10,"If President Trump makes good on his promise to get out of Syria ""very soon,"" one of the biggest winners will be Ru… https://t.co/S7Ks0hQtf0",0.8074,0.283,0.0,0.717,Fri Mar 30 18:47:08 +0000 2018,2018-03-30 18:47:08+00:00
291,@CNN,9,A surprise change to teachers' pensions sparked protests in Kentucky's capital https://t.co/qt09vCyQUc https://t.co/Hj9NtUlNpN,0.0516,0.15,0.136,0.714,Fri Mar 30 18:35:08 +0000 2018,2018-03-30 18:35:08+00:00
292,@CNN,8,He’s an algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft.… https://t.co/6uwwfglQuq,0.0,0.0,0.0,1.0,Fri Mar 30 18:28:00 +0000 2018,2018-03-30 18:28:00+00:00
293,@CNN,7,"Stephon Clark was shot by Sacramento police eight times--six in his back--and his death was ""not instantaneous,"" ac… https://t.co/OiG8VsUkc6",-0.5994,0.0,0.178,0.822,Fri Mar 30 18:22:17 +0000 2018,2018-03-30 18:22:17+00:00
294,@CNN,6,"Austin's police chief now says he would label the bomber who killed two people and injured several others a ""domest… https://t.co/WwTdiA5jrV",-0.802,0.0,0.286,0.714,Fri Mar 30 18:13:22 +0000 2018,2018-03-30 18:13:22+00:00
295,@CNN,5,A group of Howard University students say they've taken control of the school's administration building in a protes… https://t.co/36XrAvkJAH,0.0,0.0,0.0,1.0,Fri Mar 30 18:03:06 +0000 2018,2018-03-30 18:03:06+00:00
296,@CNN,4,Some African-American students from Marjory Stoneman Douglas High School say their voices have been ignored by the… https://t.co/dDaMhW1lqi,-0.3182,0.0,0.119,0.881,Fri Mar 30 17:49:04 +0000 2018,2018-03-30 17:49:04+00:00
297,@CNN,3,A rare look inside North Korean leader Kim Jong Un's armored train https://t.co/96VupBQNee https://t.co/E7c3DzJmCn,0.0,0.0,0.0,1.0,Fri Mar 30 17:39:59 +0000 2018,2018-03-30 17:39:59+00:00
298,@CNN,2,"""We're just scared of the water..."" Welcome to Martin County, Kentucky, where the tap water smells like diesel fuel… https://t.co/9tfZV8cIWY",0.3818,0.217,0.114,0.669,Fri Mar 30 17:24:58 +0000 2018,2018-03-30 17:24:58+00:00
299,@CNN,1,The Trump administration is quietly rewriting US immigration policy through a series of small moves that add up to… https://t.co/YBXTLdOTlg,0.0,0.0,0.0,1.0,Fri Mar 30 17:16:05 +0000 2018,2018-03-30 17:16:05+00:00
300,@FoxNews,100,Pilot kisses ground after emergency landing in Florida https://t.co/YvYHKYRUio https://t.co/XIy4Oe0R6j,0.1779,0.237,0.187,0.576,Sat Mar 31 04:43:00 +0000 2018,2018-03-31 04:43:00+00:00
301,@FoxNews,99,"Sheriff A.J. Louderback: ""We're a nation of laws, and Texas sheriffs and sheriffs across this country are here to s… https://t.co/VrPRbKwbY5",0.0,0.0,0.0,1.0,Sat Mar 31 04:38:00 +0000 2018,2018-03-31 04:38:00+00:00
302,@FoxNews,98,"California homeowner says she won't sell to Trump supporters: report
https://t.co/Rmup0G8fzE",0.4404,0.225,0.0,0.775,Sat Mar 31 04:25:40 +0000 2018,2018-03-31 04:25:40+00:00
303,@FoxNews,97,.@DNC exec: Repeal 2nd Amendment. https://t.co/C3Rig1y6No,0.0,0.0,0.0,1.0,Sat Mar 31 04:19:00 +0000 2018,2018-03-31 04:19:00+00:00
304,@FoxNews,96,"Stephen Colbert 'apologizes' to Trump, calls out CNN for 'lies' https://t.co/t5y71Bv1TY",0.0,0.0,0.0,1.0,Sat Mar 31 04:10:00 +0000 2018,2018-03-31 04:10:00+00:00
305,@FoxNews,95,Man dies from too much anti-diarrhea medication https://t.co/tvGwxFtPYt,0.0,0.0,0.0,1.0,Sat Mar 31 04:03:00 +0000 2018,2018-03-31 04:03:00+00:00
306,@FoxNews,94,Actor @RealJamesWoods took to Twitter to denounce calls for repealing the Second Amendment. https://t.co/YOlWc6pbip https://t.co/LPtOVjnWnK,-0.34,0.0,0.146,0.854,Sat Mar 31 03:55:00 +0000 2018,2018-03-31 03:55:00+00:00
307,@FoxNews,93,Democratic lawmaker asked to resign over reports of harassment 'coverup' https://t.co/uBkCKNKtPY,-0.7096,0.0,0.396,0.604,Sat Mar 31 03:52:18 +0000 2018,2018-03-31 03:52:18+00:00
308,@FoxNews,92,".@KellyannePolls: ""@HillaryClinton is still talking about her and an election that happened a year and a half ago."" https://t.co/JZJWk1pqcm",0.0,0.0,0.0,1.0,Sat Mar 31 03:40:35 +0000 2018,2018-03-31 03:40:35+00:00
309,@FoxNews,91,.@RepGoodlatte on what he believes it would take for AG Jeff Sessions to appoint a second special counsel… https://t.co/TruUCcGvzv,0.4019,0.137,0.0,0.863,Sat Mar 31 03:30:18 +0000 2018,2018-03-31 03:30:18+00:00
310,@FoxNews,90,WATCH: Missouri firefighters saved a cat that wasn't moving after a house fire in St. Louis. https://t.co/G8dT4oBmFu,0.1027,0.154,0.132,0.714,Sat Mar 31 03:19:00 +0000 2018,2018-03-31 03:19:00+00:00
311,@FoxNews,89,#Trump Answers Boy Seeking Kidney for Father: 'You're a Brave Young Man With a Big Heart' https://t.co/OrCRkaBSiM,0.5267,0.195,0.0,0.805,Sat Mar 31 03:09:46 +0000 2018,2018-03-31 03:09:46+00:00
312,@FoxNews,88,Chef who carved meat during animal rights protest says he 'just kind of snapped' https://t.co/WCgHbps2Hw,-0.25,0.0,0.125,0.875,Sat Mar 31 02:57:08 +0000 2018,2018-03-31 02:57:08+00:00
313,@FoxNews,87,.@GeraldoRivera: “I fear when history starts being rewritten constantly through the prism of political correctness… https://t.co/cZqnIOAIhi,-0.4939,0.0,0.176,0.824,Sat Mar 31 02:48:10 +0000 2018,2018-03-31 02:48:10+00:00
314,@FoxNews,86,".@AreuCathy: ""I think all of us can relate to [#Roseanne] no matter what coast or middle state we're living in.""… https://t.co/SRN8rmM0bu",-0.2732,0.049,0.099,0.852,Sat Mar 31 02:35:39 +0000 2018,2018-03-31 02:35:39+00:00
315,@FoxNews,85,"#Roseanne revival scores renewal at ABC, report says https://t.co/0FoqcwxvSr",0.0,0.0,0.0,1.0,Sat Mar 31 02:24:52 +0000 2018,2018-03-31 02:24:52+00:00
316,@FoxNews,84,.@dbongino: “The Democrats are out of ideas in the legislative and policy realm.” @IngrahamAngle https://t.co/GwcBbr5eHs,0.0,0.0,0.0,1.0,Sat Mar 31 02:12:18 +0000 2018,2018-03-31 02:12:18+00:00
317,@FoxNews,83,2 alleged spies among Russians expelled by US are ID'd https://t.co/wcYIufKgkK,-0.25,0.0,0.182,0.818,Sat Mar 31 02:08:00 +0000 2018,2018-03-31 02:08:00+00:00
318,@FoxNews,82,Appeals court strips angler of $2.8M fishing contest prize https://t.co/oQqlFvqo6L,0.5106,0.268,0.0,0.732,Sat Mar 31 01:56:40 +0000 2018,2018-03-31 01:56:40+00:00
319,@FoxNews,81,"Tony Tata on @POTUS' actions on Russia: ""This is information warfare. This is two countries posturing for power in… https://t.co/RKtu7zMd37",-0.296,0.0,0.104,0.896,Sat Mar 31 01:48:26 +0000 2018,2018-03-31 01:48:26+00:00
320,@FoxNews,80,Pilot kisses ground after emergency landing in Florida https://t.co/YvYHKYRUio https://t.co/XIy4Oe0R6j,0.1779,0.237,0.187,0.576,Sat Mar 31 04:43:00 +0000 2018,2018-03-31 04:43:00+00:00
321,@FoxNews,79,"Sheriff A.J. Louderback: ""We're a nation of laws, and Texas sheriffs and sheriffs across this country are here to s… https://t.co/VrPRbKwbY5",0.0,0.0,0.0,1.0,Sat Mar 31 04:38:00 +0000 2018,2018-03-31 04:38:00+00:00
322,@FoxNews,78,"California homeowner says she won't sell to Trump supporters: report
https://t.co/Rmup0G8fzE",0.4404,0.225,0.0,0.775,Sat Mar 31 04:25:40 +0000 2018,2018-03-31 04:25:40+00:00
323,@FoxNews,77,.@DNC exec: Repeal 2nd Amendment. https://t.co/C3Rig1y6No,0.0,0.0,0.0,1.0,Sat Mar 31 04:19:00 +0000 2018,2018-03-31 04:19:00+00:00
324,@FoxNews,76,"Stephen Colbert 'apologizes' to Trump, calls out CNN for 'lies' https://t.co/t5y71Bv1TY",0.0,0.0,0.0,1.0,Sat Mar 31 04:10:00 +0000 2018,2018-03-31 04:10:00+00:00
325,@FoxNews,75,Man dies from too much anti-diarrhea medication https://t.co/tvGwxFtPYt,0.0,0.0,0.0,1.0,Sat Mar 31 04:03:00 +0000 2018,2018-03-31 04:03:00+00:00
326,@FoxNews,74,Actor @RealJamesWoods took to Twitter to denounce calls for repealing the Second Amendment. https://t.co/YOlWc6pbip https://t.co/LPtOVjnWnK,-0.34,0.0,0.146,0.854,Sat Mar 31 03:55:00 +0000 2018,2018-03-31 03:55:00+00:00
327,@FoxNews,73,Democratic lawmaker asked to resign over reports of harassment 'coverup' https://t.co/uBkCKNKtPY,-0.7096,0.0,0.396,0.604,Sat Mar 31 03:52:18 +0000 2018,2018-03-31 03:52:18+00:00
328,@FoxNews,72,".@KellyannePolls: ""@HillaryClinton is still talking about her and an election that happened a year and a half ago."" https://t.co/JZJWk1pqcm",0.0,0.0,0.0,1.0,Sat Mar 31 03:40:35 +0000 2018,2018-03-31 03:40:35+00:00
329,@FoxNews,71,.@RepGoodlatte on what he believes it would take for AG Jeff Sessions to appoint a second special counsel… https://t.co/TruUCcGvzv,0.4019,0.137,0.0,0.863,Sat Mar 31 03:30:18 +0000 2018,2018-03-31 03:30:18+00:00
330,@FoxNews,70,WATCH: Missouri firefighters saved a cat that wasn't moving after a house fire in St. Louis. https://t.co/G8dT4oBmFu,0.1027,0.154,0.132,0.714,Sat Mar 31 03:19:00 +0000 2018,2018-03-31 03:19:00+00:00
